house_id,coordinates_lat,coordinates_lng,date,trap_type,trap_location,any_meassures,adult_house,kids_house,young_kids_house,adult_room,kids_room,young_kids_room,sleep_outdoors,cook,gambiae_count,funestus_count,funestus_parensis,funestus_funestus,funestus_leesoni,gambiae_arabiensis,gambiae_quadrianulatus,gambiae_merus
6079-028,-24.49072999,32.07896099,10/19/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-035,-25.17228452,32.47991424,7/18/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-013,-25.24415256,32.4713518,7/22/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-018,-25.15789548,32.4877707,8/16/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-197,-25.02797821,32.62876966,11/11/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-063,-24.56726439,32.66365426,8/27/15,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6011-055,-24.56686552,32.65676044,6/7/17,2,1,1,1,0,0,1,0,0,NA,2,14,0,0,0,0,0,1,2
6018-012,-24.88529718,32.34367495,8/11/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-006,-25.24119843,32.46552305,10/29/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-058,-24.90416197,32.36154165,12/13/16,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6001-048,-24.80943304,32.86478042,9/2/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3612-330,-25.05289816,32.76347442,10/17/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-362,-25.03029847,32.63998389,3/24/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-287,-25.03126507,32.64702933,10/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.56365633,32.66442396,3/9/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3605-240,-25.05202788,32.78558156,2/10/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-027,-24.89075257,32.34200367,11/23/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-362,-25.03024916,32.64013305,2/17/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-065,-24.80531699,32.85056411,11/4/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-076,-25.05166295,32.78312001,12/6/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-093,-24.80346182,32.85944119,10/15/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6046-169,-25.03017689,32.651122,11/11/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-057,-25.18392931,32.4826354,7/19/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-043,-24.81071712,32.86611657,2/12/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-085,-24.80503214,32.86116075,12/4/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-079,-24.49312419,32.0839224,1/12/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-053,-24.80730095,32.86410492,10/13/17,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6078-008,-24.48941386,32.11539855,11/23/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.5638272,32.66461845,2/15/17,2,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6001-053,-24.80749456,32.8641569,8/3/17,1,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6011-028,-24.56392078,32.66458566,8/30/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-009,-24.81366432,32.86602776,12/1/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89446832,32.35382103,10/26/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-037,-24.56810326,32.66340477,8/2/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.56375067,32.6643451,7/5/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-013,-25.02679002,32.61602903,4/21/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-021,-24.81198112,32.85633323,2/12/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6071-006,-25.24112233,32.4656884,2/25/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.90446533,32.36118165,2/24/16,2,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
3609-022,-25.05325671,32.78092825,1/24/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-160,-24.80160667,32.85442986,5/16/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-055,-24.56670064,32.65658659,10/7/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-065,-24.90093877,32.35217127,12/9/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-024,-24.48731831,32.09758742,9/16/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-057,-25.18412989,32.4827954,2/25/16,2,1,1,1,0,0,1,0,0,NA,2,9,0,0,0,0,0,0,0
6002-103,-24.80281145,32.85431802,6/9/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-036,-24.56860534,32.66338901,4/12/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-021,-24.81173725,32.85644686,5/12/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-043,-24.48716401,32.07328399,10/18/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56839757,32.65829438,4/12/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-026,-24.48824234,32.09707872,9/19/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-003,-24.49141523,32.11764052,6/30/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-131,-25.14934271,32.49124035,10/28/16,2,1,1,2,0,0,2,0,0,NA,2,7,0,0,0,0,0,0,0
6079-068,-24.4912099,32.08253665,12/15/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-018,-25.15799077,32.48774478,9/23/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6071-052,-25.23574723,32.46058942,6/22/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-037,-25.17521687,32.48263906,3/30/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3608-136,-25.06213539,32.84733003,8/8/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.80202558,32.85326079,11/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.904414,32.361349,3/23/16,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6045-197,-25.02800001,32.62874308,8/13/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.56107451,32.65851346,7/31/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-058,-24.56154308,32.66003667,2/10/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-040,-24.89579274,32.3527213,11/15/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-366,-25.03053145,32.63937799,6/16/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-055,-24.5669284,32.65655056,1/11/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6046-190,-25.03043008,32.64852515,9/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-012,-24.56548747,32.65901606,9/10/15,2,1,1,1,0,0,1,0,0,NA,2,5,0,0,0,0,0,0,0
6046-320,-25.03101641,32.64881818,6/8/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-131,-25.14921275,32.49226106,10/25/17,2,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6072-131,-25.14929922,32.49122913,11/21/17,1,1,1,2,0,0,2,0,0,NA,2,8,0,0,0,0,0,0,0
6046-320,-25.0308624,32.64885857,1/13/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-020,-24.89054985,32.34394659,6/20/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-118,-25.15827791,32.48378379,5/22/15,1,1,1,2,6,0,2,0,0,NA,2,25,0,0,0,0,0,0,0
6079-034,-24.48825805,32.0804067,5/18/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-102,-25.24166558,32.45792687,10/30/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-003,-24.4915655,32.11765626,12/21/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-021,-24.81204595,32.8566464,11/6/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.90423183,32.36165715,12/14/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3608-136,-25.06207235,32.84752133,6/13/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-030,-24.56584739,32.66615436,8/30/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6046-190,-25.03046992,32.64858642,8/13/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-131,-25.14922602,32.49105423,10/24/17,2,1,1,2,0,0,2,0,0,NA,2,5,3,2,0,0,0,0,0
6001-108,-24.80215794,32.85931671,1/5/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-059,-24.56305707,32.66027884,2/9/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-009,-24.56814998,32.65829337,8/30/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-037,-25.17519052,32.48263073,1/19/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22110206,32.46088073,8/16/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-366,-25.02883474,32.63999797,5/14/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-030,-24.56606515,32.66615899,5/10/17,2,1,1,2,0,0,2,0,0,NA,2,5,0,0,0,0,0,0,2
6079-079,-24.4931,32.08419181,12/15/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-065,-24.90088943,32.35215054,11/24/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-069,-24.89693749,32.35328751,1/19/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-053,-24.90395862,32.36261257,9/30/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6071-052,-25.23570884,32.46057825,11/26/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3609-098,-25.05131278,32.78240999,10/18/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.56353466,32.66462094,6/7/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.56387419,32.66449414,3/21/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
6072-037,-25.17502095,32.48274249,12/16/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-059,-24.56298218,32.66017022,5/29/15,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6011-037,-24.56786015,32.66398376,10/6/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-065,-24.9009697,32.35210973,12/14/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-052,-24.80725817,32.85357449,1/16/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-016,-24.813049,32.85462339,7/8/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-160,-24.8016795,32.85451487,4/5/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,2,0,0,0,0,0,0,1
6079-053,-24.48313081,32.07477367,7/25/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-043,-24.81066252,32.8664112,4/13/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
3612-259,-25.05510422,32.76610142,6/13/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-049,-24.90198385,32.34600325,11/24/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-122,-25.14712507,32.49607527,5/26/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-058,-24.56173682,32.65990755,8/28/15,2,1,1,2,0,0,2,0,0,NA,2,9,0,0,0,0,0,0,0
6011-062,-24.56600208,32.66423946,11/8/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56807381,32.65831604,3/9/16,1,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
3609-076,-25.05158638,32.78315041,11/8/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-005,-25.03186238,32.61303099,4/22/16,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6072-037,-25.17540038,32.48265524,11/27/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-431,-25.03368452,32.63809178,7/6/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-065,-24.90088869,32.35213056,5/24/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-363,-25.03933247,32.60893367,5/11/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89397912,32.34525535,2/24/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-069,-24.8971573,32.35300981,9/14/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.90446771,32.36140162,9/15/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6071-013,-25.2444545,32.47156343,4/28/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3612-002,-25.05068233,32.75420437,12/7/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.90433089,32.36123555,8/16/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-398,-25.02863458,32.63812713,6/16/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-021,-25.15695287,32.48920657,4/28/16,1,1,1,2,0,0,2,0,0,NA,2,21,0,0,0,0,0,0,0
6044-431,-25.03362669,32.63800804,8/11/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-058,-24.48397318,32.07256843,7/28/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-065,-24.90088061,32.35232592,10/26/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-053,-24.80739739,32.86421842,9/3/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-018,-25.15782141,32.48782517,8/18/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3612-265,-25.05474809,32.76541229,12/6/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-003,-24.49149551,32.11762114,4/20/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-027,-25.15385292,32.48399301,11/22/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-010,-24.56774899,32.65854245,9/9/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-012,-24.56537355,32.65890666,2/10/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3615-094,-25.0662627,32.81239417,11/15/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-020,-24.89131638,32.34419464,7/19/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-012,-24.8853027,32.34359614,4/26/17,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6018-012,-24.88526495,32.34374538,11/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-049,-24.90213852,32.34558584,12/9/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-168,-24.81240713,32.86456131,8/4/15,2,1,1,1,0,0,1,0,0,NA,2,0,2,2,0,0,0,0,0
6078-004,-24.48918048,32.11656095,6/30/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-529,-25.02925041,32.62381468,8/10/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-068,-24.804588,32.8478562,11/4/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-079,-24.56887702,32.66378988,12/2/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-022,-24.56252059,32.66256325,11/4/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-529,-25.02932971,32.62385624,11/17/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-007,-24.56918145,32.65951678,7/6/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-033,-24.89302153,32.34969246,5/24/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-037,-24.56830093,32.66333119,1/23/18,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-018,-24.56079106,32.65986979,4/6/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-006,-24.49095951,32.11554741,9/13/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-098,-24.80253917,32.86190241,8/31/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-077,-24.8045842,32.85397514,6/10/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3613-272,-25.05867285,32.76910843,2/9/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6045-529,-25.02935134,32.62388381,9/22/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-085,-24.80508246,32.86118402,2/11/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-274,-25.03408942,32.63056603,4/21/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-021,-25.15693343,32.48908514,9/13/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6072-011,-25.16132914,32.48669116,11/27/15,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6018-015,-24.88961742,32.3453038,9/15/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-197,-25.02804339,32.6287628,10/21/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-015,-24.88979104,32.34550569,7/21/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-018,-24.56082036,32.66003471,10/10/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-029,-25.17958283,32.48284425,4/29/16,2,1,1,2,0,0,2,0,0,NA,2,4,0,0,0,0,0,0,0
6001-048,-24.8094671,32.8647204,10/11/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-059,-24.56304973,32.66015899,5/10/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-117,-24.80200894,32.85444831,1/6/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3608-136,-25.06206729,32.84743868,8/9/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-029,-25.17958981,32.48278907,7/22/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-043,-24.4868182,32.07314907,2/1/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-131,-25.14903213,32.4914377,6/19/15,2,1,1,2,0,0,2,0,0,NA,2,6,1,0,0,0,0,0,0
3612-264,-25.05440663,32.76592424,4/18/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-114,-24.8020076,32.85336999,6/15/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-084,-24.80470797,32.85540784,5/12/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-052,-24.9029793,32.35796416,1/20/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-053,-24.9038492,32.36272252,3/14/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-031,-24.89660077,32.34986513,1/19/17,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6018-012,-24.88532144,32.3435833,4/25/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-053,-24.90377327,32.36262591,4/14/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-131,-25.14920813,32.49128941,2/25/16,1,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6011-037,-24.56817076,32.66364644,10/7/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-309,-25.03116749,32.62456693,9/22/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-390,-25.03392303,32.61117058,12/9/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-018,-24.56091468,32.65971877,8/27/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-065,-24.90096044,32.35214605,10/26/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56783491,32.66540972,4/5/16,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6078-003,-24.49145496,32.11761749,10/20/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.8019574,32.85334278,9/3/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-079,-24.56894392,32.66392615,6/7/16,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6011-018,-24.56094846,32.65999499,12/2/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-016,-24.48985232,32.11035076,8/9/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56790425,32.66554443,3/9/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-420,-25.03038124,32.63707785,3/17/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-030,-24.56612504,32.66587288,1/5/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-370,-25.02978582,32.63923039,11/10/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-015,-24.81140637,32.86613991,11/9/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-360,-25.03524766,32.61112391,9/16/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-001,-24.48184077,32.12801864,11/18/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.48717184,32.10771092,10/19/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-003,-24.49144888,32.11767538,7/28/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89429937,32.35371414,9/14/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56843429,32.65816983,1/23/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56842759,32.65837416,7/5/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-037,-25.17568272,32.48272508,4/28/16,1,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6002-160,-24.80180469,32.8545643,3/8/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-117,-25.22133978,32.46099334,11/18/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-012,-24.48920191,32.11355195,5/31/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-018,-24.56100127,32.65991361,11/29/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89396096,32.34520627,1/19/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-056,-24.56160551,32.65577979,11/8/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
